city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Esenyurt,Pınar,Daire,2,1,200.000 TL,Bugün,100 m2,2. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Güney,Doğalgaz
İstanbul,Maltepe,Yalı,Daire,3,1,1.775.000 TL,Bugün,240 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,3.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,150 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Ulus,Daire,4,1,3.850.000 TL,Bugün,180 m2,3. Kat,17 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,2.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,200 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Dikilitaş,Residence,4,1,5.700.000 TL,Bugün,250 m2,10. Kat,9 Yaşında,Merkezi (Pay Ölçer),36 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Üsküdar,Kuzguncuk,Yalı,15,4,116.000.000 TL,Bugün,800 m2,Villa Katı,50 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,8.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Bahçelievler,Daire,3,1,1.590.000 TL,Bugün,120 m2,2. Kat,1 Yaşında,Kombi,,Uygun,Eşyalı Değil,2.0,,Sıfır,Boş,Kat Mülkiyeti,,,,Doğu,Doğalgaz
İstanbul,Sarıyer,İstinye,Daire,6,2,10.500.000 TL,Bugün,400 m2,Bahçe Katı,8 Yaşında,Merkezi (Pay Ölçer),3 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Üsküdar,Bulgurlu,Daire,3,1,750.000 TL,Bugün,115 m2,3. Kat,4 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,,Ev Sahibi Oturuyor,Kat Mülkiyeti,300 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Çatalca,Atatürk,Villa,5,3,5.300.000 TL,Bugün,2.500 m2,,Sıfır Bina,Merkezi,,Uygun,Eşyalı Değil,2.0,,,,,,Hayır,,,
İstanbul,Esenyurt,Cumhuriyet,Daire,1,1,99.000 TL,Bugün,95 m2,Bahçe Katı,Sıfır Bina,Klima,4 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 1. Kısım,Villa,4,1,3.300.000 TL,Bugün,195 m2,Villa Katı,7 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,3.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 1. Kısım,Daire,4,1,1.650.000 TL,Bugün,185 m2,3. Kat,19 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Ulus,Daire,5,1,7.750.000 TL,Bugün,340 m2,4. Kat,8 Yaşında,Merkezi (Pay Ölçer),4 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Feneryolu,Daire,3,1,1.085.000 TL,Bugün,120 m2,4. Kat,12 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,220 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Ortaköy,Daire,2,1,4.000.000 TL,Bugün,150 m2,4. Kat,10 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Ulus,Daire,2,1,5.500.000 TL,Bugün,110 m2,Bahçe Katı,5 Yaşında,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beykoz,Acarlar,Villa,7,1,32.000.000 TL,Bugün,1.500 m2,Villa Katı,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,7.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Sarıyer,Yeniköy,Villa,8,1,240.000.000 TL,Bugün,1.000 m2,Villa Katı,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,8.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,4,1,2.650.000 TL,Bugün,220 m2,13. Kat,1 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,3.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Beylikdüzü OSB,Daire,2,1,215.000 TL,Bugün,110 m2,3. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,,,Evet,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Levent,Villa,6,3,27.000.000 TL,Bugün,900 m2,Villa Katı,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,5.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beşiktaş,Levazım,Residence,5,2,57.000.000 TL,Bugün,550 m2,8. Kat,4 Yaşında,Merkezi (Pay Ölçer),22 Katlı,Uygun,Eşyalı Değil,5.0,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Ataşehir,İçerenköy,Daire,3,2,850.000 TL,Bugün,200 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beylikdüzü,Cumhuriyet,Daire,2,1,208.500 TL,Bugün,100 m2,3. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,Kuzey,Doğalgaz
İstanbul,Beşiktaş,Ulus,Daire,4,1,5.300.000 TL,Bugün,210 m2,4. Kat,18 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Kiracı Oturuyor,,1.475 TL,Hayır,,,Doğalgaz
İstanbul,Bahçelievler,Kocasinan Merkez,Daire,2,1,307.000 TL,Bugün,95 m2,Yüksek Giriş,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,,Kiracı Oturuyor,Kat Mülkiyeti,,,,"Doğu,",Doğalgaz
İstanbul,Sarıyer,Kumköy,Villa,5,2,4.500.000 TL,Bugün,450 m2,Villa Katı,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,5.0,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,,,Doğalgaz
İstanbul,Fatih,Zeyrek,Daire,3,1,530.000 TL,Bugün,110 m2,3. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,,,,,,,
İstanbul,Esenyurt,Cumhuriyet,Residence,1,1,189.000 TL,Bugün,80 m2,5. Kat,4 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Tuzla,Tepeören,Villa,5,2,5.250.000 TL,Bugün,750 m2,Villa Katı,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,4.0,Betonarme,Sıfır,Ev Sahibi Oturuyor,Kat Mülkiyeti,2.000 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Daire,3,1,330.000 TL,Bugün,145 m2,2. Kat,Sıfır Bina,Klima,5 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Daire,2,1,349.900 TL,Bugün,100 m2,2. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Çobançeşme,Daire,1,1,575.000 TL,Bugün,55 m2,8. Kat,Sıfır Bina,Merkezi,12 Katlı,Uygun,Eşyalı Değil,1.0,,,Kiracı Oturuyor,,,Evet,,,
İstanbul,Eyüpsultan,Mithatpaşa,Villa,8,2,8.500.000 TL,Bugün,380 m2,Giriş Katı,1 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,5.0,Betonarme,Sıfır,Belirtilmemiş,Kat Mülkiyeti,2.600 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Ümraniye,Necip Fazıl,Daire,3,1,400.000 TL,Bugün,140 m2,4. Kat,16 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2.0,,İkinci El,Ev Sahibi Oturuyor,,80 TL,Hayır,,,Doğalgaz
İstanbul,Fatih,Sümbül Efendi,Daire,2,1,330.000 TL,Bugün,90 m2,Bahçe Katı,25 Yaşında,Kombi,,Uygun,Eşyalı Değil,1.0,,,,,,,,,Doğalgaz
İstanbul,Bakırköy,Sakızağacı,Daire,5,1,9.000.000 TL,Bugün,363 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Üsküdar,Küçüksu,Daire,4,1,2.750.000 TL,Bugün,240 m2,Bahçe Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3.0,Betonarme,İkinci El,Boş,Kat Mülkiyeti,900 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Dikilitaş,Residence,4,1,5.000.000 TL,Bugün,235 m2,Ara Kat,12 Yaşında,Merkezi,35 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beşiktaş,Levazım,Residence,4,1,30.000.000 TL,Bugün,350 m2,18. Kat,4 Yaşında,Merkezi,18 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Üsküdar,Küçüksu,Daire,4,1,1.750.000 TL,Bugün,165 m2,3. Kat,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Boş,Kat Mülkiyeti,570 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Zeytinburnu,Yeşiltepe,Daire,2,1,550.000 TL,Bugün,120 m2,3. Kat,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Küçükçekmece,Atakent,Daire,4,1,2.000.000 TL,Bugün,192 m2,3. Kat,13 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Sarıyer,Tarabya,Daire,6,2,1.700.000 TL,Bugün,130 m2,3. Kat,30 Yaşında,Kombi,3 Katlı,Uygun değil,Eşyalı Değil,2.0,Betonarme,İkinci El,Boş,Arsa,,,,"Kuzey,",Doğalgaz
İstanbul,Şişli,Bozkurt,Daire,4,2,1.500.000 TL,Bugün,220 m2,5. Kat,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,3.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,4,1,6.750.000 TL,Bugün,310 m2,10. Kat,Sıfır Bina,Kombi,17 Katlı,Uygun,Eşyalı Değil,4.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,3,1,1.225.000 TL,Bugün,115 m2,Giriş Katı,13 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,"Kuzey,",Doğalgaz
İstanbul,Şişli,Eskişehir,Daire,3,2,700.000 TL,Bugün,160 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,Sıfır,Boş,Kat İrtifakı,50 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bakırköy,Yeşilyurt,Daire,2,1,1.145.000 TL,Bugün,75 m2,Giriş Katı,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Adnan Kahveci,Daire,2,1,699.000 TL,Bugün,125 m2,4. Kat,Sıfır Bina,Kombi,8 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Esenyurt,Cumhuriyet,Daire,2,1,439.900 TL,Bugün,120 m2,7. Kat,Sıfır Bina,Klima,10 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Kağıthane,Şirintepe,Residence,1,1,460.000 TL,Bugün,68 m2,12. Kat,Sıfır Bina,Merkezi,14 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat İrtifakı,250 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Zeytinburnu,Nuripaşa,Daire,2,1,475.000 TL,Bugün,100 m2,2. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,,"Doğu,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,5,1,685.000 TL,Bugün,220 m2,4. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Belirtilmemiş,Kat İrtifakı,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Feneryolu,Daire,4,1,1.440.000 TL,Bugün,175 m2,9. Kat,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Adnan Kahveci,Daire,3,1,785.000 TL,Bugün,194 m2,10. Kat,10 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,450 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,3,1,395.000 TL,Bugün,130 m2,2. Kat,30 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kağıthane,Şirintepe,Residence,2,1,590.000 TL,Bugün,90 m2,8. Kat,Sıfır Bina,Merkezi,14 Katlı,Uygun,Eşyalı Değil,1.0,Betonarme,Sıfır,Boş,Kat İrtifakı,250 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Şişli,Halide Edip Adıvar,Daire,4,2,1.180.000 TL,Bugün,175 m2,4. Kat,3 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,2.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Kadıköy,Feneryolu,Daire,3,1,9.000.000 TL,Bugün,223 m2,21 ve üzeri,6 Yaşında,Merkezi (Pay Ölçer),44 Katlı,Uygun,Eşyalı Değil,3.0,,,,Kat Mülkiyeti,1.600 TL,,,Güney,
İstanbul,Beylikdüzü,Kavaklı,Daire,3,1,499.000 TL,Bugün,130 m2,2. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2.0,Betonarme,Sıfır,Boş,,120 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Çekmeköy,Hamidiye,Villa,5,2,4.290.000 TL,Bugün,400 m2,Villa Katı,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,5.0,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Kuzey,Doğalgaz
İstanbul,Şişli,Fulya,Daire,2,1,960.000 TL,Bugün,140 m2,1. Kat,30 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,2.0,,,,Kat Mülkiyeti,,,,Güney,
İstanbul,Üsküdar,Küçük Çamlıca,Villa,8,1,27.500.000 TL,Bugün,750 m2,3. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,6.0,,,,Kat Mülkiyeti,,,,,
