city,district,neighborhood,prop_type,rooms,living_room,price,last_edit,area,prop_floor,building_age,heating_type,building_floors,credit_availability,furniture_availability,bathrooms,building_type,building_status,usage_status,deed,dues,swap,student_single,facade,fuel_type
İstanbul,Başakşehir,Başakşehir,Daire,3,1,620.000 TL,7 Gün Önce,135 m2,6. Kat,15 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,,"Doğu,",Doğalgaz
İstanbul,Eyüpsultan,Mimar Sinan,Daire,3,1,1.300.000 TL,8 Gün Önce,138 m2,4. Kat,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,4,2,3.500.000 TL,12 Gün Önce,200 m2,5. Kat,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Şişli,Fulya,Daire,2,1,460.000 TL,Bugün,90 m2,Bahçe Katı,32 Yaşında,Kat Kaloriferi,8 Katlı,Uygun,Eşyalı Değil,1,,,,Kat Mülkiyeti,,,,Güney,
İstanbul,Beşiktaş,Levent,Residence,4,1,4.500.000 TL,11 Gün Önce,301 m2,14. Kat,16 Yaşında,Merkezi,27 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,2.750 TL,Hayır,,Güney,Doğalgaz
İstanbul,Beşiktaş,Levazım,Residence,2,1,2.850.000 TL,5 Gün Önce,205 m2,19. Kat,2 Yaşında,Klima,40 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,1.988 TL,Hayır,Evet,,
İstanbul,Pendik,Yenişehir,Bina,3,1,850.000 TL,20 Gün Önce,160 m2,9. Kat,1 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,325 TL,Hayır,,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,4,1,5.300.000 TL,Dün,210 m2,3. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Küçükçekmece,Halkalı Merkez,Daire,2,1,825.000 TL,4 Gün Önce,86 m2,9. Kat,1 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,345 TL,Hayır,,"Güney,",Doğalgaz
İstanbul,Fatih,Sümbül Efendi,Daire,5,1,800.000 TL,32 Gün Önce,220 m2,,30 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Üsküdar,Barbaros,Daire,3,1,840.000 TL,9 Gün Önce,125 m2,3. Kat,21 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,1,,,Ev Sahibi Oturuyor,,,,,"Kuzey,",
İstanbul,Sarıyer,Tarabya,Daire,4,1,3.500.000 TL,4 Gün Önce,220 m2,,26 Yaşında,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,,,,Doğalgaz
İstanbul,Kadıköy,Eğitim,Daire,2,1,250.000 TL,18 Gün Önce,85 m2,Bodrum,25 Yaşında,Kombi,3 Katlı,Bilinmiyor,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,20 TL,Hayır,,Güney,Doğalgaz
İstanbul,Şişli,Fulya,Daire,2,1,715.000 TL,12 Gün Önce,90 m2,Kot 1,45 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,235 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Büyükçekmece,Pınartepe,Daire,4,1,1.800.000 TL,4 Gün Önce,220 m2,2. Kat,9 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,,Hayır,,"Güney,",Doğalgaz
İstanbul,Eyüpsultan,Mimar Sinan,Daire,2,1,570.000 TL,4 Gün Önce,133 m2,Bahçe Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Pendik,Yenişehir,Bina,3,1,800.000 TL,20 Gün Önce,165 m2,1. Kat,2 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,375 TL,Hayır,,Doğu,Doğalgaz
İstanbul,Kartal,Yakacık Çarşı,Daire,1,1,375.000 TL,9 Gün Önce,74 m2,12. Kat,7 Yaşında,Kombi,15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,300 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Eyüpsultan,Mithatpaşa,Villa,7,2,6.000.000 TL,3 Gün Önce,450 m2,,5 Yaşında,Kombi,,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,"Kuzey,",Doğalgaz
İstanbul,Silivri,Selimpaşa,Daire,3,1,445.000 TL,21 Gün Önce,120 m2,2. Kat,3 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Bahçelievler,Soğanlı,Daire,2,1,235.000 TL,35 Gün Önce,90 m2,Giriş Katı,25 Yaşında,Kombi,5 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,,,Doğalgaz
İstanbul,Şişli,Paşa,Daire,2,1,450.000 TL,4 Gün Önce,85 m2,2. Kat,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Şişli,Mecidiyeköy,Daire,2,1,405.000 TL,9 Gün Önce,80 m2,4. Kat,1 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Evet,"Güney,",Doğalgaz
İstanbul,Fatih,Seyyid Ömer,Daire,3,1,1.800.000 TL,9 Gün Önce,145 m2,2. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,450 TL,,,"Doğu,",Doğalgaz
İstanbul,Sarıyer,Maslak,Residence,3,1,2.000.000 TL,3 Gün Önce,170 m2,17. Kat,8 Yaşında,Merkezi (Pay Ölçer),33 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Küçükçekmece,Cumhuriyet,Daire,2,1,680.000 TL,12 Gün Önce,115 m2,9. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,,,,
İstanbul,Sarıyer,Zekeriyaköy,Villa,5,1,3.000.000 TL,23 Gün Önce,325 m2,Villa Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,,,Hayır,Evet,,Doğalgaz
İstanbul,Kağıthane,Talatpaşa,Daire,2,1,325.000 TL,4 Gün Önce,85 m2,Kot 1,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,,,Hayır,,,Doğalgaz
İstanbul,Kadıköy,Zühtüpaşa,Daire,3,1,850.000 TL,22 Gün Önce,150 m2,7. Kat,35 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,250 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beylikdüzü,Cumhuriyet,Daire,2,1,229.000 TL,Bugün,100 m2,3. Kat,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,660 TL,Evet,,"Güney,",Doğalgaz
İstanbul,Sarıyer,Yeniköy,Müstakil Ev,5,1,11.500.000 TL,Bugün,400 m2,Villa Katı,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beyoğlu,Kamer Hatun,Daire,2,1,494.000 TL,Dün,70 m2,Yüksek Giriş,80 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Yığma,,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Beylikdüzü,Cumhuriyet,Daire,3,1,1.100.000 TL,32 Gün Önce,180 m2,,13 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Şişli,Paşa,Daire,1,1,320.000 TL,24 Gün Önce,75 m2,Yüksek Giriş,6 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Beşiktaş,Dikilitaş,Daire,2,1,820.000 TL,9 Gün Önce,115 m2,Yarı Bodrum,20 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,,,,Doğalgaz
İstanbul,Küçükçekmece,Cennet,Daire,2,1,625.000 TL,10 Gün Önce,90 m2,2. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Muradiye,Daire,3,1,1.050.000 TL,41 Gün Önce,130 m2,1. Kat,35 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,50 TL,Hayır,Evet,"Doğu,",Doğalgaz
İstanbul,Kadıköy,Caddebostan,Daire,2,1,1.345.000 TL,3 Gün Önce,90 m2,Yüksek Giriş,45 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,200 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Beykoz,Riva,Villa,3,1,1.400.000 TL,13 Gün Önce,420 m2,Villa Katı,10 Yaşında,Kombi,2 Katlı,Uygun değil,Eşyalı,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Evet,,Doğalgaz
İstanbul,Beşiktaş,Levent,Villa,8,3,10.000.000 TL,3 Gün Önce,500 m2,,30 Yaşında,Kombi,,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Beşiktaş,Gayrettepe,Daire,3,1,1.375.000 TL,24 Gün Önce,165 m2,3. Kat,35 Yaşında,Merkezi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Evet,,Doğalgaz
İstanbul,Esenyurt,Örnek,Daire,3,1,200.000 TL,8 Gün Önce,110 m2,Bahçe Katı,6 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,25 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Şişli,19 Mayıs,Residence,3,1,6.000.000 TL,3 Gün Önce,341 m2,,14 Yaşında,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,3,,İkinci El,,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Kağıthane,Emniyet Evleri,Daire,2,1,460.000 TL,30 Gün Önce,85 m2,Kot 1,6 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Evet,Güney,Doğalgaz
İstanbul,Ümraniye,Necip Fazıl,Daire,3,1,455.000 TL,13 Gün Önce,130 m2,En Üst Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı,1,,,,,,,,,Doğalgaz
İstanbul,Sarıyer,Zekeriyaköy,Villa,5,1,12.000.000 TL,3 Gün Önce,450 m2,,10 Yaşında,Kombi,,Uygun,Eşyalı Değil,4,,,,,,,,,
İstanbul,Bakırköy,Yeşilköy,Daire,2,1,1.830.000 TL,4 Gün Önce,110 m2,1. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,,,,Doğalgaz
İstanbul,Şişli,Eskişehir,Daire,2,1,280.000 TL,4 Gün Önce,85 m2,,30 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Sarıyer,Zekeriyaköy,Villa,6,1,2.625.000 TL,15 Gün Önce,250 m2,3. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,Hayır,,"Güney,",Doğalgaz
İstanbul,Beyoğlu,Kaptanpaşa,Daire,4,1,250.000 TL,15 Gün Önce,145 m2,Kot 2,6 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,Hayır,Evet,Kuzey,Doğalgaz
İstanbul,Kartal,Uğur Mumcu,Daire,3,1,385.000 TL,12 Gün Önce,160 m2,2. Kat,20 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Üsküdar,Bulgurlu,Daire,2,1,409.000 TL,20 Gün Önce,85 m2,Bahçe Katı,9 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Evet,Evet,,Doğalgaz
İstanbul,Maltepe,Küçükyalı,Bina,3,1,610.000 TL,Dün,155 m2,2. Kat,24 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,40 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Büyükçekmece,Kamiloba,Villa,5,3,2.380.000 TL,19 Gün Önce,450 m2,Villa Katı,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,,"Kuzey,",Doğalgaz
İstanbul,Sarıyer,Zekeriyaköy,Villa,4,1,2.450.000 TL,2 Gün Önce,200 m2,Villa Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Şişli,Meşrutiyet,Daire,2,1,1.200.000 TL,3 Gün Önce,120 m2,3. Kat,Sıfır Bina,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,,,,,Doğalgaz
İstanbul,Zeytinburnu,Çırpıcı,Daire,4,1,1.150.000 TL,21 Gün Önce,220 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,,Güney,Doğalgaz
İstanbul,Çekmeköy,Sultançiftliği,Daire,2,1,450.000 TL,36 Gün Önce,91 m2,Bahçe Katı,1 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,383 TL,Hayır,,Doğu,Doğalgaz
İstanbul,Ümraniye,Mehmet Akif,Daire,3,1,550.000 TL,9 Gün Önce,160 m2,8. Kat,13 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,100 TL,,,Güney,Doğalgaz
İstanbul,Şişli,Mecidiyeköy,Daire,2,1,445.000 TL,30 Gün Önce,100 m2,3. Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,,,,30 TL,,,,
İstanbul,Şişli,Harbiye,Residence,4,1,20.000.000 TL,3 Gün Önce,350 m2,21 ve üzeri,15 Yaşında,Merkezi,30 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Kiracı Oturuyor,,,,,Güney,Doğalgaz
İstanbul,Bakırköy,Ataköy 3-4-11. Kısım,Daire,2,1,870.000 TL,9 Gün Önce,100 m2,4. Kat,35 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,300 TL,Evet,Evet,"Doğu,",Doğalgaz
İstanbul,Küçükçekmece,Yeni Mahalle,Daire,5,1,775.000 TL,2 Gün Önce,200 m2,3. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,35 TL,Hayır,,"Güney,",Doğalgaz
İstanbul,Bakırköy,Sakızağacı,Daire,5,1,11.500.000 TL,5 Gün Önce,363 m2,10. Kat,Sıfır Bina,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı,4,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,,Güney,Doğalgaz
İstanbul,Küçükçekmece,Atakent,Daire,1,1,399.000 TL,9 Gün Önce,75 m2,5. Kat,21 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,400 TL,Hayır,,Batı,Doğalgaz
İstanbul,Eyüpsultan,Göktürk Merkez,Daire,5,2,3.700.000 TL,26 Gün Önce,330 m2,Çatı Katı,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,1.100 TL,Hayır,,"Doğu,",Doğalgaz
İstanbul,Küçükçekmece,Atakent,Daire,3,1,845.000 TL,15 Gün Önce,132 m2,6. Kat,12 Yaşında,Kombi,16 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,220 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Kartal,Petroliş,Daire,3,1,750.000 TL,Dün,130 m2,3. Kat,12 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Üsküdar,Cumhuriyet,Daire,6,1,1.665.000 TL,9 Gün Önce,240 m2,3. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,100 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Küçükçekmece,Cumhuriyet,Daire,3,2,650.000 TL,2 Gün Önce,180 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Büyükçekmece,Fatih,Bina,2,1,345.000 TL,3 Gün Önce,90 m2,Yüksek Giriş,29 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Beyoğlu,Tomtom,Daire,4,1,1.350.000 TL,4 Gün Önce,150 m2,4. Kat,50 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,30 TL,,Evet,,Doğalgaz
İstanbul,Küçükçekmece,Halkalı Merkez,Daire,4,1,2.250.000 TL,15 Gün Önce,287 m2,Bahçe Katı,12 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,900 TL,Evet,,Güney,Doğalgaz
İstanbul,Beşiktaş,Vişnezade,Residence,1,1,4.500.000 TL,26 Gün Önce,124 m2,21 ve üzeri,13 Yaşında,Merkezi,33 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Beykoz,Soğuksu,Daire,3,1,975.000 TL,8 Gün Önce,120 m2,4. Kat,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Bakırköy,Kartaltepe,Daire,4,1,1.375.000 TL,20 Gün Önce,180 m2,En Üst Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Esenler,Fatih,Daire,3,1,399.000 TL,7 Gün Önce,120 m2,5. Kat,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,40.000 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kağıthane,Emniyet Evleri,Daire,1,1,565.000 TL,33 Gün Önce,70 m2,5. Kat,2 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,100 TL,Evet,,"Güney,",
İstanbul,Küçükçekmece,Cumhuriyet,Daire,3,2,650.000 TL,2 Gün Önce,180 m2,4. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,,,,,,,
İstanbul,Büyükçekmece,Fatih,Bina,2,1,345.000 TL,3 Gün Önce,90 m2,Yüksek Giriş,29 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,,"Kuzey,",Doğalgaz
İstanbul,Beyoğlu,Tomtom,Daire,4,1,1.350.000 TL,4 Gün Önce,150 m2,4. Kat,50 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,30 TL,,Evet,,Doğalgaz
İstanbul,Küçükçekmece,Halkalı Merkez,Daire,4,1,2.250.000 TL,15 Gün Önce,287 m2,Bahçe Katı,12 Yaşında,Merkezi (Pay Ölçer),9 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,900 TL,Evet,,Güney,Doğalgaz
İstanbul,Beşiktaş,Vişnezade,Residence,1,1,4.500.000 TL,26 Gün Önce,124 m2,21 ve üzeri,13 Yaşında,Merkezi,33 Katlı,Uygun,Eşyalı Değil,1,,,,,,,,,
İstanbul,Beykoz,Soğuksu,Daire,3,1,975.000 TL,8 Gün Önce,120 m2,4. Kat,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,,Güney,Doğalgaz
İstanbul,Bakırköy,Kartaltepe,Daire,4,1,1.375.000 TL,20 Gün Önce,180 m2,En Üst Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Esenler,Fatih,Daire,3,1,399.000 TL,7 Gün Önce,120 m2,5. Kat,10 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,40.000 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kağıthane,Emniyet Evleri,Daire,1,1,565.000 TL,33 Gün Önce,70 m2,5. Kat,2 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,100 TL,Evet,,"Güney,",
İstanbul,Beşiktaş,Levazım,Daire,3,1,1.300.000 TL,11 Gün Önce,115 m2,2. Kat,27 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,350 TL,Hayır,,"Doğu,",Doğalgaz
İstanbul,Bakırköy,Zeytinlik,Daire,2,1,830.000 TL,11 Gün Önce,70 m2,3. Kat,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Fenerbahçe,Daire,4,1,2.945.000 TL,8 Gün Önce,200 m2,3. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Evet,"Güney,",Doğalgaz
İstanbul,Kadıköy,Suadiye,Daire,4,1,4.450.000 TL,4 Gün Önce,205 m2,5. Kat,2 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,,,,
İstanbul,Sarıyer,Zekeriyaköy,Villa,4,1,1.950.000 TL,3 Gün Önce,280 m2,Villa Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,,,Doğalgaz
İstanbul,Beyoğlu,Pürtelaş Hasan Efendi,Daire,1,1,1.300.000 TL,4 Gün Önce,85 m2,2. Kat,32 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı,1,Kagir,İkinci El,Boş,Kat Mülkiyeti,80 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Kadıköy,Kozyatağı,Daire,3,1,1.375.000 TL,3 Gün Önce,120 m2,10. Kat,2 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,500 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Bakırköy,Yeşilköy,Daire,3,1,3.100.000 TL,5 Gün Önce,150 m2,1. Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,250 TL,Hayır,,Güney,Doğalgaz
İstanbul,Avcılar,Merkez,Daire,2,1,385.000 TL,24 Gün Önce,100 m2,Bahçe Katı,4 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Evet,,"Güney,",Doğalgaz
İstanbul,Kadıköy,Bostancı,Daire,4,2,1.450.000 TL,19 Gün Önce,200 m2,8. Kat,Sıfır Bina,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,100 TL,Hayır,Evet,Güney,Doğalgaz
İstanbul,Avcılar,Cihangir,Daire,4,1,479.000 TL,2 Gün Önce,150 m2,En Üst Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Evet,"Kuzey,",Doğalgaz
İstanbul,Sarıyer,Uskumruköy,Villa,5,2,2.950.000 TL,2 Gün Önce,250 m2,Villa Katı,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,550 TL,Hayır,,,Doğalgaz
